#file_name,alpha,lh,logg,meta,teff,vtur
0.0,0.0,1.25,3.0,-0.5,10000.0,2.0
0.0,0.0,1.25,3.0,-0.5,10250.0,2.0
0.0,0.0,1.25,3.0,-0.5,10500.0,2.0
0.0,0.0,1.25,3.0,-0.5,10750.0,2.0
0.0,0.0,1.25,3.0,-0.5,11000.0,2.0
0.0,0.0,1.25,3.0,-0.5,11250.0,2.0
0.0,0.0,1.25,3.0,-0.5,11500.0,2.0
0.0,0.0,1.25,3.0,-0.5,11750.0,2.0
0.0,0.0,1.25,3.0,-0.5,12000.0,2.0
0.0,0.0,1.25,3.0,-0.5,12250.0,2.0
0.0,0.0,1.25,3.0,-0.5,12500.0,2.0
0.0,0.0,1.25,3.0,-0.5,12750.0,2.0
0.0,0.0,1.25,3.0,-0.5,13000.0,2.0
0.0,0.0,1.25,3.0,-0.5,14000.0,2.0
0.0,0.0,1.25,3.0,-0.5,15000.0,2.0
0.0,0.0,1.25,3.0,-0.5,16000.0,2.0
0.0,0.0,1.25,3.0,-0.5,17000.0,2.0
0.0,0.0,1.25,3.0,-0.5,18000.0,2.0
0.0,0.0,1.25,3.0,-0.5,19000.0,2.0
0.0,0.0,1.25,3.0,-0.5,20000.0,2.0
0.0,0.0,1.25,3.0,-0.5,21000.0,2.0
0.0,0.0,1.25,3.0,-0.5,22000.0,2.0
0.0,0.0,1.25,3.0,-0.5,23000.0,2.0
0.0,0.0,1.25,3.0,-0.5,24000.0,2.0
0.0,0.0,1.25,3.0,-0.5,25000.0,2.0
0.0,0.0,1.25,3.0,-0.5,26000.0,2.0
0.0,0.0,1.25,3.0,-0.5,3500.0,2.0
0.0,0.0,1.25,3.0,-0.5,3750.0,2.0
0.0,0.0,1.25,3.0,-0.5,4000.0,2.0
0.0,0.0,1.25,3.0,-0.5,4250.0,2.0
0.0,0.0,1.25,3.0,-0.5,4500.0,2.0
0.0,0.0,1.25,3.0,-0.5,4750.0,2.0
0.0,0.0,1.25,3.0,-0.5,5000.0,2.0
0.0,0.0,1.25,3.0,-0.5,5250.0,2.0
0.0,0.0,1.25,3.0,-0.5,5500.0,2.0
0.0,0.0,1.25,3.0,-0.5,5750.0,2.0
0.0,0.0,1.25,3.0,-0.5,6000.0,2.0
0.0,0.0,1.25,3.0,-0.5,6250.0,2.0
0.0,0.0,1.25,3.0,-0.5,6500.0,2.0
0.0,0.0,1.25,3.0,-0.5,6750.0,2.0
0.0,0.0,1.25,3.0,-0.5,7000.0,2.0
0.0,0.0,1.25,3.0,-0.5,7250.0,2.0
0.0,0.0,1.25,3.0,-0.5,7500.0,2.0
0.0,0.0,1.25,3.0,-0.5,7750.0,2.0
0.0,0.0,1.25,3.0,-0.5,8000.0,2.0
0.0,0.0,1.25,3.0,-0.5,8250.0,2.0
0.0,0.0,1.25,3.0,-0.5,8500.0,2.0
0.0,0.0,1.25,3.0,-0.5,8750.0,2.0
0.0,0.0,1.25,3.0,-0.5,9000.0,2.0
0.0,0.0,1.25,3.0,-0.5,9250.0,2.0
0.0,0.0,1.25,3.0,-0.5,9500.0,2.0
0.0,0.0,1.25,3.0,-0.5,9750.0,2.0
0.0,0.0,1.25,3.0,1.0,10000.0,2.0
0.0,0.0,1.25,3.0,1.0,10250.0,2.0
0.0,0.0,1.25,3.0,1.0,10500.0,2.0
0.0,0.0,1.25,3.0,1.0,10750.0,2.0
0.0,0.0,1.25,3.0,1.0,11000.0,2.0
0.0,0.0,1.25,3.0,1.0,11250.0,2.0
0.0,0.0,1.25,3.0,1.0,11500.0,2.0
0.0,0.0,1.25,3.0,1.0,11750.0,2.0
0.0,0.0,1.25,3.0,1.0,12000.0,2.0
0.0,0.0,1.25,3.0,1.0,12250.0,2.0
0.0,0.0,1.25,3.0,1.0,12500.0,2.0
0.0,0.0,1.25,3.0,1.0,12750.0,2.0
0.0,0.0,1.25,3.0,1.0,13000.0,2.0
0.0,0.0,1.25,3.0,1.0,14000.0,2.0
0.0,0.0,1.25,3.0,1.0,15000.0,2.0
0.0,0.0,1.25,3.0,1.0,16000.0,2.0
0.0,0.0,1.25,3.0,1.0,17000.0,2.0
0.0,0.0,1.25,3.0,1.0,18000.0,2.0
0.0,0.0,1.25,3.0,1.0,19000.0,2.0
0.0,0.0,1.25,3.0,1.0,20000.0,2.0
0.0,0.0,1.25,3.0,1.0,21000.0,2.0
0.0,0.0,1.25,3.0,1.0,22000.0,2.0
0.0,0.0,1.25,3.0,1.0,23000.0,2.0
0.0,0.0,1.25,3.0,1.0,24000.0,2.0
0.0,0.0,1.25,3.0,1.0,25000.0,2.0
0.0,0.0,1.25,3.0,1.0,26000.0,2.0
0.0,0.0,1.25,3.0,1.0,3500.0,2.0
0.0,0.0,1.25,3.0,1.0,3750.0,2.0
0.0,0.0,1.25,3.0,1.0,4000.0,2.0
0.0,0.0,1.25,3.0,1.0,4250.0,2.0
0.0,0.0,1.25,3.0,1.0,4500.0,2.0
0.0,0.0,1.25,3.0,1.0,4750.0,2.0
0.0,0.0,1.25,3.0,1.0,5000.0,2.0
0.0,0.0,1.25,3.0,1.0,5250.0,2.0
0.0,0.0,1.25,3.0,1.0,5500.0,2.0
0.0,0.0,1.25,3.0,1.0,5750.0,2.0
0.0,0.0,1.25,3.0,1.0,6000.0,2.0
0.0,0.0,1.25,3.0,1.0,6250.0,2.0
0.0,0.0,1.25,3.0,1.0,6500.0,2.0
0.0,0.0,1.25,3.0,1.0,6750.0,2.0
0.0,0.0,1.25,3.0,1.0,7000.0,2.0
0.0,0.0,1.25,3.0,1.0,7250.0,2.0
0.0,0.0,1.25,3.0,1.0,7500.0,2.0
0.0,0.0,1.25,3.0,1.0,7750.0,2.0
0.0,0.0,1.25,3.0,1.0,8000.0,2.0
0.0,0.0,1.25,3.0,1.0,8250.0,2.0
0.0,0.0,1.25,3.0,1.0,8500.0,2.0
0.0,0.0,1.25,3.0,1.0,8750.0,2.0
0.0,0.0,1.25,3.0,1.0,9000.0,2.0
0.0,0.0,1.25,3.0,1.0,9250.0,2.0
0.0,0.0,1.25,3.0,1.0,9500.0,2.0
0.0,0.0,1.25,3.0,1.0,9750.0,2.0
0.0,0.0,1.25,3.0,-1.5,10000.0,2.0
0.0,0.0,1.25,3.0,-1.5,10250.0,2.0
0.0,0.0,1.25,3.0,-1.5,10500.0,2.0
0.0,0.0,1.25,3.0,-1.5,10750.0,2.0
0.0,0.0,1.25,3.0,-1.5,11000.0,2.0
0.0,0.0,1.25,3.0,-1.5,11250.0,2.0
0.0,0.0,1.25,3.0,-1.5,11500.0,2.0
0.0,0.0,1.25,3.0,-1.5,11750.0,2.0
0.0,0.0,1.25,3.0,-1.5,12000.0,2.0
0.0,0.0,1.25,3.0,-1.5,12250.0,2.0
0.0,0.0,1.25,3.0,-1.5,12500.0,2.0
0.0,0.0,1.25,3.0,-1.5,12750.0,2.0
0.0,0.0,1.25,3.0,-1.5,13000.0,2.0
0.0,0.0,1.25,3.0,-1.5,14000.0,2.0
0.0,0.0,1.25,3.0,-1.5,15000.0,2.0
0.0,0.0,1.25,3.0,-1.5,16000.0,2.0
0.0,0.0,1.25,3.0,-1.5,17000.0,2.0
0.0,0.0,1.25,3.0,-1.5,18000.0,2.0
0.0,0.0,1.25,3.0,-1.5,19000.0,2.0
0.0,0.0,1.25,3.0,-1.5,20000.0,2.0
0.0,0.0,1.25,3.0,-1.5,21000.0,2.0
0.0,0.0,1.25,3.0,-1.5,22000.0,2.0
0.0,0.0,1.25,3.0,-1.5,23000.0,2.0
0.0,0.0,1.25,3.0,-1.5,24000.0,2.0
0.0,0.0,1.25,3.0,-1.5,25000.0,2.0
0.0,0.0,1.25,3.0,-1.5,26000.0,2.0
0.0,0.0,1.25,3.0,-1.5,3500.0,2.0
0.0,0.0,1.25,3.0,-1.5,3750.0,2.0
0.0,0.0,1.25,3.0,-1.5,4000.0,2.0
0.0,0.0,1.25,3.0,-1.5,4250.0,2.0
0.0,0.0,1.25,3.0,-1.5,4500.0,2.0
0.0,0.0,1.25,3.0,-1.5,4750.0,2.0
0.0,0.0,1.25,3.0,-1.5,5000.0,2.0
0.0,0.0,1.25,3.0,-1.5,5250.0,2.0
0.0,0.0,1.25,3.0,-1.5,5500.0,2.0
0.0,0.0,1.25,3.0,-1.5,5750.0,2.0
0.0,0.0,1.25,3.0,-1.5,6000.0,2.0
0.0,0.0,1.25,3.0,-1.5,6250.0,2.0
0.0,0.0,1.25,3.0,-1.5,6500.0,2.0
0.0,0.0,1.25,3.0,-1.5,6750.0,2.0
0.0,0.0,1.25,3.0,-1.5,7000.0,2.0
0.0,0.0,1.25,3.0,-1.5,7250.0,2.0
0.0,0.0,1.25,3.0,-1.5,7500.0,2.0
0.0,0.0,1.25,3.0,-1.5,7750.0,2.0
0.0,0.0,1.25,3.0,-1.5,8000.0,2.0
0.0,0.0,1.25,3.0,-1.5,8250.0,2.0
0.0,0.0,1.25,3.0,-1.5,8500.0,2.0
0.0,0.0,1.25,3.0,-1.5,8750.0,2.0
0.0,0.0,1.25,3.0,-1.5,9000.0,2.0
0.0,0.0,1.25,3.0,-1.5,9250.0,2.0
0.0,0.0,1.25,3.0,-1.5,9500.0,2.0
0.0,0.0,1.25,3.0,-1.5,9750.0,2.0
0.0,0.0,1.25,3.0,2.0,10000.0,2.0
0.0,0.0,1.25,3.0,2.0,10250.0,2.0
0.0,0.0,1.25,3.0,2.0,10500.0,2.0
0.0,0.0,1.25,3.0,2.0,10750.0,2.0
0.0,0.0,1.25,3.0,2.0,11000.0,2.0
0.0,0.0,1.25,3.0,2.0,11250.0,2.0
0.0,0.0,1.25,3.0,2.0,11500.0,2.0
0.0,0.0,1.25,3.0,2.0,11750.0,2.0
0.0,0.0,1.25,3.0,2.0,12000.0,2.0
0.0,0.0,1.25,3.0,2.0,12250.0,2.0
0.0,0.0,1.25,3.0,2.0,12500.0,2.0
0.0,0.0,1.25,3.0,2.0,12750.0,2.0
0.0,0.0,1.25,3.0,2.0,13000.0,2.0
0.0,0.0,1.25,3.0,2.0,14000.0,2.0
0.0,0.0,1.25,3.0,2.0,15000.0,2.0
0.0,0.0,1.25,3.0,2.0,16000.0,2.0
0.0,0.0,1.25,3.0,2.0,17000.0,2.0
0.0,0.0,1.25,3.0,2.0,18000.0,2.0
0.0,0.0,1.25,3.0,2.0,19000.0,2.0
0.0,0.0,1.25,3.0,2.0,20000.0,2.0
0.0,0.0,1.25,3.0,2.0,21000.0,2.0
0.0,0.0,1.25,3.0,2.0,22000.0,2.0
0.0,0.0,1.25,3.0,2.0,23000.0,2.0
0.0,0.0,1.25,3.0,2.0,24000.0,2.0
0.0,0.0,1.25,3.0,2.0,25000.0,2.0
0.0,0.0,1.25,3.0,2.0,26000.0,2.0
0.0,0.0,1.25,3.0,2.0,3500.0,2.0
0.0,0.0,1.25,3.0,2.0,3750.0,2.0
0.0,0.0,1.25,3.0,2.0,4000.0,2.0
0.0,0.0,1.25,3.0,2.0,4250.0,2.0
0.0,0.0,1.25,3.0,2.0,4500.0,2.0
0.0,0.0,1.25,3.0,2.0,4750.0,2.0
0.0,0.0,1.25,3.0,2.0,5000.0,2.0
0.0,0.0,1.25,3.0,2.0,5250.0,2.0
0.0,0.0,1.25,3.0,2.0,5500.0,2.0
0.0,0.0,1.25,3.0,2.0,5750.0,2.0
0.0,0.0,1.25,3.0,2.0,6000.0,2.0
0.0,0.0,1.25,3.0,2.0,6250.0,2.0
0.0,0.0,1.25,3.0,2.0,6500.0,2.0
0.0,0.0,1.25,3.0,2.0,6750.0,2.0
0.0,0.0,1.25,3.0,2.0,7000.0,2.0
0.0,0.0,1.25,3.0,2.0,7250.0,2.0
0.0,0.0,1.25,3.0,2.0,7500.0,2.0
0.0,0.0,1.25,3.0,2.0,7750.0,2.0
0.0,0.0,1.25,3.0,2.0,8000.0,2.0
0.0,0.0,1.25,3.0,2.0,8250.0,2.0
0.0,0.0,1.25,3.0,2.0,8500.0,2.0
0.0,0.0,1.25,3.0,2.0,8750.0,2.0
0.0,0.0,1.25,3.0,2.0,9000.0,2.0
0.0,0.0,1.25,3.0,2.0,9250.0,2.0
0.0,0.0,1.25,3.0,2.0,9500.0,2.0
0.0,0.0,1.25,3.0,2.0,9750.0,2.0
0.0,0.0,1.25,3.0,-2.5,10000.0,2.0
0.0,0.0,1.25,3.0,-2.5,10250.0,2.0
0.0,0.0,1.25,3.0,-2.5,10500.0,2.0
0.0,0.0,1.25,3.0,-2.5,10750.0,2.0
0.0,0.0,1.25,3.0,-2.5,11000.0,2.0
0.0,0.0,1.25,3.0,-2.5,11250.0,2.0
0.0,0.0,1.25,3.0,-2.5,11500.0,2.0
0.0,0.0,1.25,3.0,-2.5,11750.0,2.0
0.0,0.0,1.25,3.0,-2.5,12000.0,2.0
0.0,0.0,1.25,3.0,-2.5,12250.0,2.0
0.0,0.0,1.25,3.0,-2.5,12500.0,2.0
0.0,0.0,1.25,3.0,-2.5,12750.0,2.0
0.0,0.0,1.25,3.0,-2.5,13000.0,2.0
0.0,0.0,1.25,3.0,-2.5,14000.0,2.0
0.0,0.0,1.25,3.0,-2.5,15000.0,2.0
0.0,0.0,1.25,3.0,-2.5,16000.0,2.0
0.0,0.0,1.25,3.0,-2.5,17000.0,2.0
0.0,0.0,1.25,3.0,-2.5,18000.0,2.0
0.0,0.0,1.25,3.0,-2.5,19000.0,2.0
0.0,0.0,1.25,3.0,-2.5,20000.0,2.0
0.0,0.0,1.25,3.0,-2.5,21000.0,2.0
0.0,0.0,1.25,3.0,-2.5,22000.0,2.0
0.0,0.0,1.25,3.0,-2.5,23000.0,2.0
0.0,0.0,1.25,3.0,-2.5,24000.0,2.0
0.0,0.0,1.25,3.0,-2.5,25000.0,2.0
0.0,0.0,1.25,3.0,-2.5,26000.0,2.0
0.0,0.0,1.25,3.0,-2.5,3500.0,2.0
0.0,0.0,1.25,3.0,-2.5,3750.0,2.0
0.0,0.0,1.25,3.0,-2.5,4000.0,2.0
0.0,0.0,1.25,3.0,-2.5,4250.0,2.0
0.0,0.0,1.25,3.0,-2.5,4500.0,2.0
0.0,0.0,1.25,3.0,-2.5,4750.0,2.0
0.0,0.0,1.25,3.0,-2.5,5000.0,2.0
0.0,0.0,1.25,3.0,-2.5,5250.0,2.0
0.0,0.0,1.25,3.0,-2.5,5500.0,2.0
0.0,0.0,1.25,3.0,-2.5,5750.0,2.0
0.0,0.0,1.25,3.0,-2.5,6000.0,2.0
0.0,0.0,1.25,3.0,-2.5,6250.0,2.0
0.0,0.0,1.25,3.0,-2.5,6500.0,2.0
0.0,0.0,1.25,3.0,-2.5,6750.0,2.0
0.0,0.0,1.25,3.0,-2.5,7000.0,2.0
0.0,0.0,1.25,3.0,-2.5,7250.0,2.0
0.0,0.0,1.25,3.0,-2.5,7500.0,2.0
0.0,0.0,1.25,3.0,-2.5,7750.0,2.0
0.0,0.0,1.25,3.0,-2.5,8000.0,2.0
0.0,0.0,1.25,3.0,-2.5,8250.0,2.0
0.0,0.0,1.25,3.0,-2.5,8500.0,2.0
0.0,0.0,1.25,3.0,-2.5,8750.0,2.0
0.0,0.0,1.25,3.0,-2.5,9000.0,2.0
0.0,0.0,1.25,3.0,-2.5,9250.0,2.0
0.0,0.0,1.25,3.0,-2.5,9500.0,2.0
0.0,0.0,1.25,3.0,-2.5,9750.0,2.0
0.0,0.0,1.25,3.0,0.0,10000.0,2.0
0.0,0.0,1.25,3.0,0.0,10250.0,2.0
0.0,0.0,1.25,3.0,0.0,10500.0,2.0
0.0,0.0,1.25,3.0,0.0,10750.0,2.0
0.0,0.0,1.25,3.0,0.0,11000.0,2.0
0.0,0.0,1.25,3.0,0.0,11250.0,2.0
0.0,0.0,1.25,3.0,0.0,11500.0,2.0
0.0,0.0,1.25,3.0,0.0,11750.0,2.0
0.0,0.0,1.25,3.0,0.0,12000.0,2.0
0.0,0.0,1.25,3.0,0.0,12250.0,2.0
0.0,0.0,1.25,3.0,0.0,12500.0,2.0
0.0,0.0,1.25,3.0,0.0,12750.0,2.0
0.0,0.0,1.25,3.0,0.0,13000.0,2.0
0.0,0.0,1.25,3.0,0.0,14000.0,2.0
0.0,0.0,1.25,3.0,0.0,15000.0,2.0
0.0,0.0,1.25,3.0,0.0,16000.0,2.0
0.0,0.0,1.25,3.0,0.0,17000.0,2.0
0.0,0.0,1.25,3.0,0.0,18000.0,2.0
0.0,0.0,1.25,3.0,0.0,19000.0,2.0
0.0,0.0,1.25,3.0,0.0,20000.0,2.0
0.0,0.0,1.25,3.0,0.0,21000.0,2.0
0.0,0.0,1.25,3.0,0.0,22000.0,2.0
0.0,0.0,1.25,3.0,0.0,23000.0,2.0
0.0,0.0,1.25,3.0,0.0,24000.0,2.0
0.0,0.0,1.25,3.0,0.0,25000.0,2.0
0.0,0.0,1.25,3.0,0.0,26000.0,2.0
0.0,0.0,1.25,3.0,0.0,3500.0,2.0
0.0,0.0,1.25,3.0,0.0,3750.0,2.0
0.0,0.0,1.25,3.0,0.0,4000.0,2.0
0.0,0.0,1.25,3.0,0.0,4250.0,2.0
0.0,0.0,1.25,3.0,0.0,4500.0,2.0
0.0,0.0,1.25,3.0,0.0,4750.0,2.0
0.0,0.0,1.25,3.0,0.0,5000.0,2.0
0.0,0.0,1.25,3.0,0.0,5250.0,2.0
0.0,0.0,1.25,3.0,0.0,5500.0,2.0
0.0,0.0,1.25,3.0,0.0,5750.0,2.0
0.0,0.0,1.25,3.0,0.0,6000.0,2.0
0.0,0.0,1.25,3.0,0.0,6250.0,2.0
0.0,0.0,1.25,3.0,0.0,6500.0,2.0
0.0,0.0,1.25,3.0,0.0,6750.0,2.0
0.0,0.0,1.25,3.0,0.0,7000.0,2.0
0.0,0.0,1.25,3.0,0.0,7250.0,2.0
0.0,0.0,1.25,3.0,0.0,7500.0,2.0
0.0,0.0,1.25,3.0,0.0,7750.0,2.0
0.0,0.0,1.25,3.0,0.0,8000.0,2.0
0.0,0.0,1.25,3.0,0.0,8250.0,2.0
0.0,0.0,1.25,3.0,0.0,8500.0,2.0
0.0,0.0,1.25,3.0,0.0,8750.0,2.0
0.0,0.0,1.25,3.0,0.0,9000.0,2.0
0.0,0.0,1.25,3.0,0.0,9250.0,2.0
0.0,0.0,1.25,3.0,0.0,9500.0,2.0
0.0,0.0,1.25,3.0,0.0,9750.0,2.0
0.0,0.0,1.25,3.0,0.2,10000.0,2.0
0.0,0.0,1.25,3.0,0.2,10250.0,2.0
0.0,0.0,1.25,3.0,0.2,10500.0,2.0
0.0,0.0,1.25,3.0,0.2,10750.0,2.0
0.0,0.0,1.25,3.0,0.2,11000.0,2.0
0.0,0.0,1.25,3.0,0.2,11250.0,2.0
0.0,0.0,1.25,3.0,0.2,11500.0,2.0
0.0,0.0,1.25,3.0,0.2,11750.0,2.0
0.0,0.0,1.25,3.0,0.2,12000.0,2.0
0.0,0.0,1.25,3.0,0.2,12250.0,2.0
0.0,0.0,1.25,3.0,0.2,12500.0,2.0
0.0,0.0,1.25,3.0,0.2,12750.0,2.0
0.0,0.0,1.25,3.0,0.2,13000.0,2.0
0.0,0.0,1.25,3.0,0.2,14000.0,2.0
0.0,0.0,1.25,3.0,0.2,15000.0,2.0
0.0,0.0,1.25,3.0,0.2,16000.0,2.0
0.0,0.0,1.25,3.0,0.2,17000.0,2.0
0.0,0.0,1.25,3.0,0.2,18000.0,2.0
0.0,0.0,1.25,3.0,0.2,19000.0,2.0
0.0,0.0,1.25,3.0,0.2,20000.0,2.0
0.0,0.0,1.25,3.0,0.2,21000.0,2.0
0.0,0.0,1.25,3.0,0.2,22000.0,2.0
0.0,0.0,1.25,3.0,0.2,23000.0,2.0
0.0,0.0,1.25,3.0,0.2,24000.0,2.0
0.0,0.0,1.25,3.0,0.2,25000.0,2.0
0.0,0.0,1.25,3.0,0.2,26000.0,2.0
0.0,0.0,1.25,3.0,0.2,3500.0,2.0
0.0,0.0,1.25,3.0,0.2,3750.0,2.0
0.0,0.0,1.25,3.0,0.2,4000.0,2.0
0.0,0.0,1.25,3.0,0.2,4250.0,2.0
0.0,0.0,1.25,3.0,0.2,4500.0,2.0
0.0,0.0,1.25,3.0,0.2,4750.0,2.0
0.0,0.0,1.25,3.0,0.2,5000.0,2.0
0.0,0.0,1.25,3.0,0.2,5250.0,2.0
0.0,0.0,1.25,3.0,0.2,5500.0,2.0
0.0,0.0,1.25,3.0,0.2,5750.0,2.0
0.0,0.0,1.25,3.0,0.2,6000.0,2.0
0.0,0.0,1.25,3.0,0.2,6250.0,2.0
0.0,0.0,1.25,3.0,0.2,6500.0,2.0
0.0,0.0,1.25,3.0,0.2,6750.0,2.0
0.0,0.0,1.25,3.0,0.2,7000.0,2.0
0.0,0.0,1.25,3.0,0.2,7250.0,2.0
0.0,0.0,1.25,3.0,0.2,7500.0,2.0
0.0,0.0,1.25,3.0,0.2,7750.0,2.0
0.0,0.0,1.25,3.0,0.2,8000.0,2.0
0.0,0.0,1.25,3.0,0.2,8250.0,2.0
0.0,0.0,1.25,3.0,0.2,8500.0,2.0
0.0,0.0,1.25,3.0,0.2,8750.0,2.0
0.0,0.0,1.25,3.0,0.2,9000.0,2.0
0.0,0.0,1.25,3.0,0.2,9250.0,2.0
0.0,0.0,1.25,3.0,0.2,9500.0,2.0
0.0,0.0,1.25,3.0,0.2,9750.0,2.0
0.0,0.0,1.25,3.0,0.5,10000.0,2.0
0.0,0.0,1.25,3.0,0.5,10250.0,2.0
0.0,0.0,1.25,3.0,0.5,10500.0,2.0
0.0,0.0,1.25,3.0,0.5,10750.0,2.0
0.0,0.0,1.25,3.0,0.5,11000.0,2.0
0.0,0.0,1.25,3.0,0.5,11250.0,2.0
0.0,0.0,1.25,3.0,0.5,11500.0,2.0
0.0,0.0,1.25,3.0,0.5,11750.0,2.0
0.0,0.0,1.25,3.0,0.5,12000.0,2.0
0.0,0.0,1.25,3.0,0.5,12250.0,2.0
0.0,0.0,1.25,3.0,0.5,12500.0,2.0
0.0,0.0,1.25,3.0,0.5,12750.0,2.0
0.0,0.0,1.25,3.0,0.5,13000.0,2.0
0.0,0.0,1.25,3.0,0.5,14000.0,2.0
0.0,0.0,1.25,3.0,0.5,15000.0,2.0
0.0,0.0,1.25,3.0,0.5,16000.0,2.0
0.0,0.0,1.25,3.0,0.5,17000.0,2.0
0.0,0.0,1.25,3.0,0.5,18000.0,2.0
0.0,0.0,1.25,3.0,0.5,19000.0,2.0
0.0,0.0,1.25,3.0,0.5,20000.0,2.0
0.0,0.0,1.25,3.0,0.5,21000.0,2.0
0.0,0.0,1.25,3.0,0.5,22000.0,2.0
0.0,0.0,1.25,3.0,0.5,23000.0,2.0
0.0,0.0,1.25,3.0,0.5,24000.0,2.0
0.0,0.0,1.25,3.0,0.5,25000.0,2.0
0.0,0.0,1.25,3.0,0.5,26000.0,2.0
0.0,0.0,1.25,3.0,0.5,3500.0,2.0
0.0,0.0,1.25,3.0,0.5,3750.0,2.0
0.0,0.0,1.25,3.0,0.5,4000.0,2.0
0.0,0.0,1.25,3.0,0.5,4250.0,2.0
0.0,0.0,1.25,3.0,0.5,4500.0,2.0
0.0,0.0,1.25,3.0,0.5,4750.0,2.0
0.0,0.0,1.25,3.0,0.5,5000.0,2.0
0.0,0.0,1.25,3.0,0.5,5250.0,2.0
0.0,0.0,1.25,3.0,0.5,5500.0,2.0
0.0,0.0,1.25,3.0,0.5,5750.0,2.0
0.0,0.0,1.25,3.0,0.5,6000.0,2.0
0.0,0.0,1.25,3.0,0.5,6250.0,2.0
0.0,0.0,1.25,3.0,0.5,6500.0,2.0
0.0,0.0,1.25,3.0,0.5,6750.0,2.0
0.0,0.0,1.25,3.0,0.5,7000.0,2.0
0.0,0.0,1.25,3.0,0.5,7250.0,2.0
0.0,0.0,1.25,3.0,0.5,7500.0,2.0
0.0,0.0,1.25,3.0,0.5,7750.0,2.0
0.0,0.0,1.25,3.0,0.5,8000.0,2.0
0.0,0.0,1.25,3.0,0.5,8250.0,2.0
0.0,0.0,1.25,3.0,0.5,8500.0,2.0
0.0,0.0,1.25,3.0,0.5,8750.0,2.0
0.0,0.0,1.25,3.0,0.5,9000.0,2.0
0.0,0.0,1.25,3.0,0.5,9250.0,2.0
0.0,0.0,1.25,3.0,0.5,9500.0,2.0
0.0,0.0,1.25,3.0,0.5,9750.0,2.0
